series_id,element,parent_smiles,halogen_count,cid
S0250,F,CCCCCCCCCCS(=O)(=O)[O-].[Li+],14,141492248
S0250,F,CCCCCCCCCCS(=O)(=O)[O-].[Li+],15,122481869
S0250,F,CCCCCCCCCCS(=O)(=O)[O-].[Li+],16,141491905
S0250,F,CCCCCCCCCCS(=O)(=O)[O-].[Li+],17,141492301
S0250,F,CCCCCCCCCCS(=O)(=O)[O-].[Li+],18,141492240
S0250,F,CCCCCCCCCCS(=O)(=O)[O-].[Li+],19,122481078
S0250,F,CCCCCCCCCCS(=O)(=O)[O-].[Li+],20,134207037
S0250,F,CCCCCCCCCCS(=O)(=O)[O-].[Li+],21,23696850
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],1,122480812
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],2,134207244
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],3,134206827
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],4,141492370
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],5,141492157
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],6,141492462
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],7,141492083
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],8,141492217
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],9,141491963
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],10,141492057
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],11,141492653
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],12,141491961
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],13,141492618
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],14,141491806
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],15,141492032
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],16,141492514
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],17,141491776
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],18,141492023
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],19,141492050
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],20,141492110
S0251,F,CCCCCCCCCCS(=O)(=O)[O-].[NH4+],21,106088
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],1,122481414
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],2,134207481
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],3,122481779
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],4,141492337
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],5,141491872
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],6,134207556
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],7,141491762
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],8,122482088
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],9,134207410
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],10,122482133
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],11,122481103
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],12,134207203
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],13,141491800
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],14,134207615
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],15,141492590
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],16,141491802
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],17,141492402
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],18,134206910
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],19,122481077
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],20,141492593
S0252,F,CCCCCCCCCCS(=O)(=O)[O-].[Na+],21,23671439
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,1,122481367
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,2,134206689
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,3,134206352
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,4,141492234
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,5,141491985
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,6,141492000
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,7,141492058
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,8,141492318
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,9,141492073
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,10,141492084
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,11,141492414
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,12,141492674
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,13,141492051
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,14,141492090
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,15,141492350
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,16,141492376
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,17,141492666
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,18,141492193
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,19,141492307
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,20,141492512
S0253,F,CCCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,21,88815430
S0254,F,CCCCCCCCCC[Si](OC)(OC)OC,12,141308104
S0254,F,CCCCCCCCCC[Si](OC)(OC)OC,13,141483170
S0254,F,CCCCCCCCCC[Si](OC)(OC)OC,14,102247374
S0254,F,CCCCCCCCCC[Si](OC)(OC)OC,15,88457263
S0254,F,CCCCCCCCCC[Si](OC)(OC)OC,16,141036331
S0254,F,CCCCCCCCCC[Si](OC)(OC)OC,17,17814190
S0254,F,CCCCCCCCCC[Si](OC)(OC)OC,18,99738357
S0254,F,CCCCCCCCCC[Si](OC)(OC)OC,19,88313957
S0254,F,CCCCCCCCCC[Si](OC)(OC)OC,20,18387046
S0254,F,CCCCCCCCCC[Si](OC)(OC)OC,21,18519545
S0255,F,CCCCCCCCCO,1,53411017
S0255,F,CCCCCCCCCO,2,151411093
S0255,F,CCCCCCCCCO,3,20097962
S0255,F,CCCCCCCCCO,4,142699849
S0255,F,CCCCCCCCCO,5,152140811
S0255,F,CCCCCCCCCO,6,87401085
S0255,F,CCCCCCCCCO,7,87333742
S0255,F,CCCCCCCCCO,8,152929062
S0255,F,CCCCCCCCCO,9,15415175
S0255,F,CCCCCCCCCO,10,88799024
S0255,F,CCCCCCCCCO,11,18676335
S0255,F,CCCCCCCCCO,12,87670866
S0255,F,CCCCCCCCCO,13,155063265
S0255,F,CCCCCCCCCO,14,153587505
S0255,F,CCCCCCCCCO,15,153587499
S0255,F,CCCCCCCCCO,16,88811168
S0255,F,CCCCCCCCCO,17,87744795
S0255,F,CCCCCCCCCO,18,22241766
S0255,F,CCCCCCCCCO,19,22168959
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,6,87159495
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,7,169981213
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,8,121274479
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,9,88433980
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,10,88981316
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,11,88981314
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,12,58881495
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,13,59693464
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,14,58881401
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,15,90206250
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,16,57793592
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,17,59837095
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,18,58881394
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,19,58937716
S0256,F,CCCCCCCCCOC(=O)C(C)(C)CC,20,57793482
S0257,F,CCCCCCCCCS(=O)(=O)O,1,122480980
S0257,F,CCCCCCCCCS(=O)(=O)O,2,134206410
S0257,F,CCCCCCCCCS(=O)(=O)O,3,134206504
S0257,F,CCCCCCCCCS(=O)(=O)O,4,174871010
S0257,F,CCCCCCCCCS(=O)(=O)O,5,122480959
S0257,F,CCCCCCCCCS(=O)(=O)O,6,122480874
S0257,F,CCCCCCCCCS(=O)(=O)O,7,22290503
S0257,F,CCCCCCCCCS(=O)(=O)O,8,134206402
S0257,F,CCCCCCCCCS(=O)(=O)O,9,122480884
S0257,F,CCCCCCCCCS(=O)(=O)O,10,141491845
S0257,F,CCCCCCCCCS(=O)(=O)O,11,141491890
S0257,F,CCCCCCCCCS(=O)(=O)O,12,141491918
S0257,F,CCCCCCCCCS(=O)(=O)O,13,122481208
S0257,F,CCCCCCCCCS(=O)(=O)O,14,141491799
S0257,F,CCCCCCCCCS(=O)(=O)O,15,122481132
S0257,F,CCCCCCCCCS(=O)(=O)O,16,141491843
S0257,F,CCCCCCCCCS(=O)(=O)O,17,134206384
S0257,F,CCCCCCCCCS(=O)(=O)O,18,134206620
S0257,F,CCCCCCCCCS(=O)(=O)O,19,86998
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,1,173740517
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,2,173645697
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,3,173645927
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,4,171931490
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,5,173740489
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,6,162621847
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,7,171922575
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,8,173645890
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,9,173740650
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,10,171922584
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,11,173645355
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,12,171922758
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,13,173740425
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,14,173645377
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,15,173645897
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,16,173740699
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,17,175166556
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,18,171922656
S0258,F,CCCCCCCCCS(=O)(=O)O.CNC,19,171922722
S0259,F,CCCCCCCCCS(=O)(=O)O.N,1,175166711
S0259,F,CCCCCCCCCS(=O)(=O)O.N,2,173645651
S0259,F,CCCCCCCCCS(=O)(=O)O.N,3,173740598
S0259,F,CCCCCCCCCS(=O)(=O)O.N,4,173645333
S0259,F,CCCCCCCCCS(=O)(=O)O.N,5,173740626
S0259,F,CCCCCCCCCS(=O)(=O)O.N,6,175163931
S0259,F,CCCCCCCCCS(=O)(=O)O.N,7,173740749
S0259,F,CCCCCCCCCS(=O)(=O)O.N,8,173740406
S0259,F,CCCCCCCCCS(=O)(=O)O.N,9,173740573
S0259,F,CCCCCCCCCS(=O)(=O)O.N,10,175157399
S0259,F,CCCCCCCCCS(=O)(=O)O.N,11,173740550
S0259,F,CCCCCCCCCS(=O)(=O)O.N,12,173740393
S0259,F,CCCCCCCCCS(=O)(=O)O.N,13,175161779
S0259,F,CCCCCCCCCS(=O)(=O)O.N,14,173645634
S0259,F,CCCCCCCCCS(=O)(=O)O.N,15,175157265
S0259,F,CCCCCCCCCS(=O)(=O)O.N,16,173645341
S0259,F,CCCCCCCCCS(=O)(=O)O.N,17,175160352
S0259,F,CCCCCCCCCS(=O)(=O)O.N,18,173740466
S0259,F,CCCCCCCCCS(=O)(=O)O.N,19,86997
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,1,173645469
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,2,171928995
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,3,173645396
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,4,173645750
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,5,171927504
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,6,174871011
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,7,171922719
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,8,174870969
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,9,171922673
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,10,171931688
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,11,171925180
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,12,171922764
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,13,171922737
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,14,171928223
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,15,171923309
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,16,173645483
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,17,171929765
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,18,173645524
S0260,F,CCCCCCCCCS(=O)(=O)O.c1ccncc1,19,171929068
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,1,134207142
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,2,134207269
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,3,134207407
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,4,141492598
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,5,122481795
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,6,122481113
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,7,141491949
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,8,141491988
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,9,141491784
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,10,122481195
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,11,134207041
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,12,122481481
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,13,141491759
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,14,134206570
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,15,141491945
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,16,134207077
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,17,141492043
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,18,122481184
S0261,F,CCCCCCCCCS(=O)(=O)[O-].CC[N+](CC)(CC)CC,19,122481462
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,1,122481942
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,2,134206928
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,3,134207637
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,4,141492087
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,5,141492195
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,6,141491811
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,7,141492177
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,8,141492034
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,9,141492506
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,10,141492101
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,11,141492601
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,12,141492540
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,13,141492655
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,14,141492404
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,15,141492668
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,16,141492204
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,17,141492170
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,18,141492012
S0262,F,CCCCCCCCCS(=O)(=O)[O-].C[NH2+]C,19,122481283
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],1,134206414
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],2,134207655
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],3,134207276
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],4,134207189
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],5,134207635
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],6,122481023
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],7,122482064
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],8,141492493
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],9,141491793
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],10,141492226
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],11,122481161
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],12,134207571
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],13,122481408
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],14,122481305
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],15,134207218
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],16,134207394
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],17,175163163
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],18,122481620
S0263,F,CCCCCCCCCS(=O)(=O)[O-].[K+],19,23704958
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],1,134206954
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],2,134207404
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],3,134207467
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],4,122481068
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],5,141492020
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],6,134206546
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],7,122482013
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],8,134207234
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],9,122480965
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],10,141492558
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],11,141492124
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],12,122482083
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],13,141492094
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],14,134207298
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],15,134206904
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],16,122480793
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],17,134206786
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],18,134206619
S0264,F,CCCCCCCCCS(=O)(=O)[O-].[Li+],19,23667218
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],1,134206688
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],2,134207285
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],3,134207053
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],4,141492038
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],5,141492421
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],6,141492422
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],7,141491969
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],8,141492398
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],9,141492524
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],10,141491844
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],11,141492269
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],12,141492080
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],13,141492521
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],14,141492665
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],15,141492092
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],16,141492277
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],17,141492377
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],18,141492113
S0265,F,CCCCCCCCCS(=O)(=O)[O-].[NH4+],19,57370517
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],1,134206349
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],2,134206835
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],3,134207032
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],4,141492238
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],5,134206972
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],6,134207511
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],7,122481901
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],8,122481307
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],9,134206729
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],10,134207507
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],11,141491889
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],12,122482094
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],13,141492158
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],14,141492229
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],15,141492035
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],16,122481911
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],17,141492085
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],18,141492222
S0266,F,CCCCCCCCCS(=O)(=O)[O-].[Na+],19,23704959
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,1,122481181
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,2,134207249
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,3,134207498
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,4,141492439
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,5,141492569
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,6,141492501
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,7,141491991
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,8,141492220
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,9,141492302
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,10,141492411
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,11,141492249
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,12,141492486
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,13,141492585
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,14,141492028
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,15,141492449
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,16,141491853
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,17,141492482
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,18,141491966
S0267,F,CCCCCCCCCS(=O)(=O)[O-].c1cc[nH+]cc1,19,134206316
S0268,F,CCCCCCCCO,1,87402887
S0268,F,CCCCCCCCO,2,21492743
S0268,F,CCCCCCCCO,3,87333618
S0268,F,CCCCCCCCO,4,87279077
S0268,F,CCCCCCCCO,5,2775949
S0268,F,CCCCCCCCO,6,87464781
S0268,F,CCCCCCCCO,7,87466493
S0268,F,CCCCCCCCO,8,22721299
S0268,F,CCCCCCCCO,9,169970293
S0268,F,CCCCCCCCO,10,153587494
S0268,F,CCCCCCCCO,11,166745267
S0268,F,CCCCCCCCO,12,87401364
S0268,F,CCCCCCCCO,13,88632606
S0268,F,CCCCCCCCO,14,23050367
S0268,F,CCCCCCCCO,15,20437772
S0268,F,CCCCCCCCO,16,21989454
S0268,F,CCCCCCCCO,17,14571268
S0268,F,CCCCCCCCO,18,13528042
S0269,F,CCCCCCCCS(=O)(=O)O,1,118194740
S0269,F,CCCCCCCCS(=O)(=O)O,2,21946928
S0269,F,CCCCCCCCS(=O)(=O)O,3,23534647
S0269,F,CCCCCCCCS(=O)(=O)O,4,20734476
S0269,F,CCCCCCCCS(=O)(=O)O,5,18368786
S0269,F,CCCCCCCCS(=O)(=O)O,6,174871013
S0269,F,CCCCCCCCS(=O)(=O)O,7,87182098
S0269,F,CCCCCCCCS(=O)(=O)O,8,141491768
S0269,F,CCCCCCCCS(=O)(=O)O,9,141491970
S0269,F,CCCCCCCCS(=O)(=O)O,10,20734547
S0269,F,CCCCCCCCS(=O)(=O)O,11,141491897
S0269,F,CCCCCCCCS(=O)(=O)O,12,122481392
S0269,F,CCCCCCCCS(=O)(=O)O,13,119688
S0269,F,CCCCCCCCS(=O)(=O)O,14,88050468
S0269,F,CCCCCCCCS(=O)(=O)O,15,88181251
S0269,F,CCCCCCCCS(=O)(=O)O,16,57093736
S0269,F,CCCCCCCCS(=O)(=O)O,17,74483
S0269,F,CCCCCCCCS(=O)(=O)O,18,88180634
S0270,F,CCCCCCCCS(=O)(=O)O.CNC,1,173740507
S0270,F,CCCCCCCCS(=O)(=O)O.CNC,2,173645885
S0270,F,CCCCCCCCS(=O)(=O)O.CNC,3,171929067
S0270,F,CCCCCCCCS(=O)(=O)O.CNC,4,173740696
S0270,F,CCCCCCCCS(=O)(=O)O.CNC,5,171926655
S0270,F,CCCCCCCCS(=O)(=O)O.CNC,6,173740757
S0270,F,CCCCCCCCS(=O)(=O)O.CNC,7,173740492
S0270,F,CCCCCCCCS(=O)(=O)O.CNC,8,171922879
S0270,F,CCCCCCCCS(=O)(=O)O.CNC,9,173740663
